Index,herb,target
9587,1462,2709
9588,600,1000
9589,479,627
9590,312,3252
9591,795,2052
9592,41,1831
9593,1010,750
9594,1340,1508
9595,761,3329
9596,1161,4167
9597,1373,1482
9598,1242,2287
9599,1433,192
9600,787,3646
9601,170,526
9602,190,1128
9603,272,3465
9604,135,4115
9605,374,2540
9606,1204,526
9607,690,4588
9608,1295,3413
9609,522,857
9610,1111,4140
9611,60,1783
9612,1371,3016
9613,816,1474
9614,1163,553
9615,187,1701
9616,460,1128
9617,821,843
9618,780,1686
9619,688,3436
9620,1448,2600
9621,1173,1846
9622,1150,234
9623,574,1474
9624,1291,4167
9625,1371,4304
9626,1115,1694
9627,210,469
9628,374,3029
9629,324,3252
9630,464,3920
9631,65,4736
9632,587,4912
9633,399,2287
9634,1487,5171
9635,1356,854
9636,1311,4337
9637,847,3633
9638,713,3768
9639,978,2281
9640,906,843
9641,939,4273
9642,455,2766
9643,135,4573
9644,884,1014
9645,109,1018
9646,269,2630
9647,731,857
9648,1299,4471
9649,1111,2815
9650,329,1531
9651,210,2755
9652,516,4133
9653,851,526
9654,1474,3794
9655,864,2302
9656,1464,667
9657,937,4783
9658,557,4783
9659,1092,3171
9660,442,1604
9661,519,750
9662,970,1783
9663,983,492
9664,648,1812
9665,339,4736
9666,1025,146
9667,435,3252
9668,1422,2335
9669,535,192
9670,1371,3171
9671,1300,1911
9672,1107,830
9673,1457,1783
9674,1424,3228
9675,648,1925
9676,1450,4674
9677,1105,2815
9678,253,631
9679,634,4804
9680,626,3171
9681,238,539
9682,1422,1488
9683,978,4314
9684,862,4937
9685,557,4674
9686,64,98
9687,586,5057
9688,56,1474
9689,688,1508
9690,1304,1932
9691,1197,526
9692,147,708
9693,579,2982
9694,963,2967
9695,1420,1474
9696,570,526
9697,87,3864
9698,426,1911
9699,1063,2205
9700,512,4674
9701,588,1000
9702,184,5181
9703,324,2540
9704,1278,5111
9705,620,553
9706,21,86
9707,731,4729
9708,54,86
9709,1293,1488
9710,312,151
9711,148,4193
9712,795,1075
9713,472,4608
9714,269,4588
9715,1360,4512
9716,22,3250
9717,193,538
9718,69,2205
9719,543,97
9720,235,5140
9721,272,690
9722,149,2932
9723,767,4044
9724,851,645
9725,624,5111
9726,241,4815
9727,1487,2112
9728,1361,3252
9729,505,1812
9730,560,2711
9731,224,2335
9732,816,4879
9733,187,528
9734,1138,1474
9735,644,1846
9736,64,4250
9737,947,146
9738,974,4167
9739,237,843
9740,967,4410
9741,560,705
9742,242,2337
9743,305,1474
9744,382,3171
9745,917,3394
9746,1011,4674
9747,1371,4471
9748,754,2702
9749,537,444
9750,731,2186
9751,873,4419
9752,940,1694
9753,890,1538
9754,1295,4338
9755,774,801
9756,1224,4573
9757,1112,1488
9758,125,464
9759,464,2070
9760,1436,2783
9761,372,1757
9762,424,526
9763,1039,2205
9764,857,1018
9765,308,2540
9766,112,4314
9767,920,295
9768,1316,1488
9769,516,1474
9770,219,1701
9771,1239,2000
9772,223,1060
9773,1367,3127
9774,436,929
9775,626,750
9776,754,816
9777,426,1508
9778,1391,5181
9779,1274,4250
9780,183,5150
9781,1249,559
9782,1397,3252
9783,12,4937
9784,1200,5183
9785,170,2655
9786,1183,2014
9787,1091,662
9788,983,857
9789,1436,2205
9790,1436,17
9791,849,3171
9792,1102,774
9793,170,2640
9794,217,894
9795,713,965
9796,1053,4736
9797,1230,4921
9798,424,2709
9799,210,634
9800,1249,4682
9801,479,526
9802,537,2518
9803,634,1722
9804,223,4015
9805,891,843
9806,1028,2457
9807,102,4250
9808,550,5181
9809,64,4804
9810,1043,564
9811,728,1783
9812,210,2965
9813,831,1735
9814,1168,903
9815,1204,2337
9816,713,2521
9817,622,3252
9818,720,3394
9819,1484,3109
9820,1436,2414
9821,904,3171
9822,269,37
9823,326,4348
9824,878,1354
9825,256,2518
9826,1092,4674
9827,554,1488
9828,428,507
9829,1289,1474
9830,322,146
9831,1076,1083
9832,1249,3240
9833,720,2205
9834,98,1474
9835,210,3171
9836,529,2052
9837,170,3524
9838,217,1179
9839,851,3447
9840,800,2815
9841,1426,2519
9842,768,1653
9843,1474,492
9844,935,3864
9845,680,3250
9846,1092,4273
9847,1155,3252
9848,64,3864
9849,1161,2337
9850,940,468
9851,880,132
9852,60,2766
9853,315,282
9854,178,421
9855,1141,3171
9856,947,903
9857,1158,5154
9858,610,4682
9859,908,3252
9860,543,345
9861,568,192
9862,500,1474
9863,64,3622
9864,1487,2000
9865,620,977
9866,973,2000
9867,851,2844
9868,637,4777
9869,1373,322
9870,1079,2602
9871,395,2000
9872,626,4973
9873,1183,1508
9874,84,3252
9875,807,1313
9876,22,2000
9877,720,3703
9878,1053,3252
9879,48,1812
9880,459,4813
9881,930,3134
9882,458,2844
9883,1382,631
9884,1167,1230
9885,64,1871
9886,1170,17
9887,85,929
9888,27,3627
9889,459,99
9890,1039,2000
9891,942,3122
9892,9,2930
9893,1182,4573
9894,201,528
9895,153,314
9896,1325,1488
9897,711,3250
9898,1456,3154
9899,1167,816
9900,1073,1320
9901,1132,3171
9902,901,1488
9903,701,3250
9904,1137,3665
9905,287,2545
9906,807,1508
9907,217,2781
9908,82,4273
9909,187,1625
9910,857,305
9911,755,3252
9912,859,5072
9913,273,559
9914,862,1681
9915,1405,4467
9916,203,4962
9917,1202,1488
9918,1249,854
9919,1202,3171
9920,273,2302
9921,706,4696
9922,955,2457
9923,284,4964
9924,963,2000
9925,64,1494
9926,810,4193
9927,34,3394
9928,399,1474
9929,869,146
9930,893,444
9931,1367,3394
9932,1197,4273
9933,17,4777
9934,60,5000
9935,1053,2862
9936,731,3156
9937,1450,1587
9938,805,2335
9939,349,857
9940,864,4579
9941,851,3289
9942,731,4471
9943,153,1795
9944,388,4752
9945,560,4777
9946,282,382
9947,1373,4937
9948,1167,3177
9949,1373,3152
9950,319,4669
9951,11,4783
9952,967,1128
9953,22,3655
9954,1297,722
9955,587,2410
9956,719,526
9957,199,3668
9958,1111,1722
9959,535,627
9960,760,5147
9961,1371,4815
9962,1393,3146
9963,1214,1320
9964,767,647
9965,1047,2914
9966,207,2302
9967,1380,1179
9968,567,1474
9969,238,34
9970,787,1124
9971,1054,3655
9972,1408,3252
9973,1351,2433
9974,1430,856
9975,438,1457
9976,720,5169
9977,1371,3643
9978,353,94
9979,906,1122
9980,977,2844
9981,257,2205
9982,182,854
9983,1183,843
9984,1297,2930
9985,312,1783
9986,1461,4674
9987,817,3177
9988,512,3265
9989,400,3252
9990,277,4976
9991,1456,3152
9992,312,564
9993,1170,4959
9994,873,1783
9995,510,3127
9996,202,2335
9997,64,3171
9998,968,5098
9999,1373,2506
10000,904,4406
10001,1061,192
10002,188,1508
10003,978,4632
10004,1256,854
10005,87,448
10006,1450,2815
10007,353,1018
10008,1315,1707
10009,761,1508
10010,1360,1811
10011,644,1179
10012,1016,189
10013,1161,2175
10014,1457,903
10015,680,4777
10016,599,796
10017,1461,492
10018,1013,3075
10019,713,1831
10020,1230,816
10021,1249,409
10022,70,722
10023,218,986
10024,441,3394
10025,1424,875
10026,239,3394
10027,1111,5148
10028,1021,3171
10029,1149,2810
10030,1373,4674
10031,602,986
10032,1436,553
10033,1077,4385
10034,799,1000
10035,887,843
10036,916,887
10037,864,4798
10038,713,2655
10039,644,843
10040,513,4315
10041,1025,1259
10042,916,3171
10043,1440,2341
10044,519,3394
10045,557,3699
10046,663,2655
10047,711,4829
10048,1143,146
10049,153,526
10050,1421,4924
10051,22,99
10052,1170,1018
10053,73,2000
10054,182,3666
10055,406,986
10056,110,4573
10057,1324,2070
10058,24,1812
10059,1297,3394
10060,22,4695
10061,662,3156
10062,264,1474
10063,1173,1320
10064,1456,4573
10065,374,110
10066,648,4838
10067,412,2810
10068,983,4736
10069,634,3037
10070,1311,4563
10071,1231,146
10072,969,2844
10073,769,1701
10074,339,4937
10075,5,2709
10076,570,2711
10077,1183,17
10078,851,2576
10079,851,4468
10080,723,647
10081,1144,1734
10082,983,1339
10083,588,2899
10084,1016,192
10085,146,4167
10086,1284,4167
10087,1197,2205
10088,1300,1870
10089,381,1669
10090,186,4273
10091,1086,1911
10092,768,1488
10093,1422,1128
10094,482,1488
10095,586,478
10096,502,4880
10097,284,2518
10098,1458,965
10099,321,3127
10100,949,218
10101,942,2157
10102,360,835
10103,170,706
10104,1021,3250
10105,1391,2818
10106,1054,2000
10107,1102,37
10108,1358,971
10109,229,750
10110,296,4964
10111,1379,1370
10112,1456,816
10113,73,3265
10114,375,2000
10115,780,3160
10116,588,2515
10117,510,3724
10118,90,531
10119,1436,2255
10120,123,929
10121,1076,1488
10122,977,903
10123,535,1338
10124,415,830
10125,680,2540
10126,139,3252
10127,77,4884
10128,722,3171
10129,835,1354
10130,873,2815
10131,324,4815
10132,312,1221
10133,1361,4752
10134,1256,2589
10135,738,3289
10136,126,4783
10137,363,1488
10138,1102,226
10139,626,722
10140,510,1474
10141,1463,3171
10142,27,2195
10143,742,2287
10144,1197,4372
10145,1221,2630
10146,1053,3091
10147,570,1354
10148,540,2170
10149,242,722
10150,135,4250
10151,375,3665
10152,304,1488
10153,469,1702
10154,352,705
10155,1002,2337
10156,1295,1332
10157,1183,4449
10158,170,3655
10159,670,4250
10160,70,4856
10161,367,3171
10162,688,4273
10163,285,560
10164,37,2714
10165,48,134
10166,904,492
10167,690,4406
10168,1076,1457
10169,343,3455
10170,1294,854
10171,396,3252
10172,937,1370
10173,1448,2335
10174,94,1831
10175,880,1474
10176,210,3156
10177,449,2335
10178,529,2600
10179,743,492
10180,1161,5072
10181,1214,4867
10182,1391,1128
10183,593,4250
10184,1167,1508
10185,621,4612
10186,284,4736
10187,371,4937
10188,511,3172
10189,282,3252
10190,1138,4346
10191,846,107
10192,297,4495
10193,529,854
10194,1184,3250
10195,170,4815
10196,1297,647
10197,560,2346
10198,1077,1911
10199,881,3075
10200,987,4336
10201,851,1734
10202,963,3252
10203,947,894
10204,1462,1474
10205,352,1474
10206,1173,1734
10207,619,3252
10208,269,3768
10209,626,4838
10210,634,4777
10211,1443,2000
10212,878,1018
10213,283,1474
10214,310,750
10215,1450,4167
10216,189,2457
10217,1373,4519
10218,382,2302
10219,851,2703
10220,459,5057
10221,851,5042
10222,630,2205
10223,264,4736
10224,1032,538
10225,1466,2355
10226,818,5181
10227,876,1018
10228,1239,2205
10229,816,3633
10230,1448,1018
10231,718,1022
10232,687,163
10233,556,4573
10234,1102,1338
10235,324,1977
10236,322,2205
10237,733,647
10238,754,843
10239,1356,2967
10240,1390,1911
10241,537,192
10242,351,3317
10243,1458,1508
10244,1276,1690
10245,939,856
10246,186,1977
10247,1325,2844
10248,644,1018
10249,519,3005
10250,70,705
10251,787,2335
10252,977,3789
10253,361,4573
10254,1422,2346
10255,1068,146
10256,1063,4250
10257,1450,2702
10258,719,1488
10259,1267,531
10260,5,3252
10261,891,1474
10262,1190,4879
10263,535,1362
10264,193,3789
10265,197,3182
10266,988,2170
10267,399,3037
10268,1028,4348
10269,396,2346
10270,1077,4579
10271,1461,4632
10272,1160,2982
10273,993,850
10274,315,1722
10275,372,2687
10276,313,5181
10277,711,132
10278,711,1930
10279,80,2112
10280,1311,4838
10281,1381,5121
10282,551,3864
10283,459,2634
10284,1161,444
10285,1105,647
10286,688,4133
10287,743,2709
10288,920,1474
10289,11,531
10290,1239,4879
10291,1357,4682
10292,170,4605
10293,270,2640
10294,377,192
10295,1028,3021
10296,1105,2743
10297,73,705
10298,348,751
10299,1408,1930
10300,557,1692
10301,82,564
10302,191,2984
10303,1270,854
10304,472,1128
10305,1375,1692
10306,73,4767
10307,263,4674
10308,1366,2963
10309,599,843
10310,360,1561
10311,242,1722
10312,1076,192
10313,1299,931
10314,570,1734
10315,1367,1488
10316,1180,192
10317,1234,3075
10318,1267,1911
10319,940,2815
10320,993,2518
10321,604,1199
10322,1406,1812
10323,300,590
10324,1025,4167
10325,529,3289
10326,1275,1075
10327,11,3075
10328,284,3544
10329,805,234
10330,983,722
10331,1034,1389
10332,1447,2844
10333,1450,345
10334,64,828
10335,1204,4937
10336,348,1240
10337,1078,843
10338,639,3122
10339,460,1488
10340,754,4573
10341,1047,4385
10342,87,1701
10343,1306,942
10344,587,2866
10345,1149,1539
10346,1054,86
10347,963,3122
10348,920,1029
10349,300,4921
10350,1356,4548
10351,479,26
10352,296,1932
10353,197,316
10354,730,3252
10355,775,4211
10356,529,1706
10357,1203,4630
10358,229,3394
10359,1204,2346
10360,60,3640
10361,1011,2702
10362,878,526
10363,719,163
10364,207,2346
10365,396,120
10366,834,553
10367,1297,146
10368,1356,409
10369,875,1604
10370,1017,107
10371,60,1060
10372,349,4029
10373,697,1018
10374,351,4467
10375,530,282
10376,665,1884
10377,1295,78
10378,1204,4167
10379,720,647
10380,361,3171
10381,1077,421
10382,376,2815
10383,210,4059
10384,862,5020
10385,1361,2866
10386,644,1362
10387,101,421
10388,835,647
10389,477,3171
10390,749,1474
10391,728,2205
10392,970,1474
10393,1338,2381
10394,1107,3171
10395,1102,3134
10396,993,3171
10397,886,1622
10398,449,2205
10399,713,2844
10400,959,5171
10401,760,1692
10402,838,4406
10403,663,2186
10404,88,1811
10405,73,1221
10406,110,1783
10407,105,110
10408,1053,2337
10409,479,146
10410,1167,3182
10411,795,857
10412,49,2052
10413,980,4167
10414,1371,506
10415,774,2175
10416,404,843
10417,502,1338
10418,920,2321
10419,1164,4492
10420,320,2175
10421,838,4804
10422,1076,5181
10423,973,541
10424,569,5037
10425,519,3252
10426,376,1457
10427,713,3789
10428,170,647
10429,873,3075
10430,1389,1734
10431,411,1474
10432,187,1795
10433,73,2175
10434,1457,1362
10435,49,2112
10436,955,604
10437,977,1474
10438,1204,1488
10439,1201,1890
10440,459,1316
10441,380,656
10442,560,144
10443,569,3091
10444,939,835
10445,529,4167
10446,217,4273
10447,1169,1783
10448,1032,1244
10449,315,146
10450,1295,2702
10451,1466,2844
10452,940,4962
10453,1267,2518
10454,37,3633
10455,671,146
10456,375,1173
10457,1389,5072
10458,343,1474
10459,1436,1000
10460,1340,3603
10461,1421,856
10462,1424,2205
10463,1090,2540
10464,510,3668
10465,273,653
10466,348,1320
10467,320,4573
10468,310,3394
10469,1408,1474
10470,807,132
10471,932,3127
10472,568,2205
10473,223,1870
10474,315,3152
10475,588,2195
10476,714,1221
10477,1065,2818
10478,1466,1508
10479,1063,4879
10480,242,811
10481,1267,559
10482,1034,4049
10483,587,830
10484,821,2726
10485,663,3668
10486,1105,811
10487,586,3171
10488,49,107
10489,135,1812
10490,254,3772
10491,1197,1018
10492,110,2335
10493,163,1474
10494,637,2157
10495,665,4579
10496,878,1320
10497,1267,2000
10498,851,3394
10499,1028,192
10500,184,495
10501,535,553
10502,1474,2046
10503,1183,4777
10504,442,5028
10505,1371,3530
10506,106,956
10507,719,2003
10508,459,86
10509,1293,1508
10510,602,4752
10511,529,131
10512,713,1871
10513,513,5181
10514,273,3646
10515,1158,2190
10516,917,647
10517,1450,816
10518,1221,825
10519,573,2437
10520,1450,3689
10521,270,3643
10522,1343,2844
10523,1437,1488
10524,210,2702
10525,1351,2576
10526,235,2630
10527,1373,986
10528,1090,4250
10529,1184,192
10530,82,1354
10531,278,1474
10532,1197,2320
10533,1349,722
10534,248,3603
10535,49,2893
10536,851,17
10537,233,4140
10538,886,750
10539,1141,843
10540,604,2951
10541,23,4752
10542,519,234
10543,77,4669
10544,48,678
10545,939,3252
10546,293,3171
10547,851,1511
10548,426,903
10549,728,1474
10550,879,1565
10551,720,3252
10552,85,3252
10553,351,3703
10554,1349,2287
10555,621,4900
10556,287,4193
10557,602,4815
10558,1366,5203
10559,60,4856
10560,920,1366
10561,1304,647
10562,1458,409
10563,178,1694
10564,978,3603
10565,278,5148
10566,235,3252
10567,706,2515
10568,869,1354
10569,233,1065
10570,1360,1538
10571,339,438
10572,396,3394
10573,1138,1488
10574,1104,3789
10575,220,2335
10576,886,2267
10577,1149,3703
10578,218,1734
10579,711,2302
10580,545,1678
10581,482,2518
10582,408,192
10583,978,1000
10584,760,2844
10585,760,2711
10586,1379,2171
10587,361,843
10588,87,1722
10589,1261,843
10590,961,5171
10591,73,706
10592,238,647
10593,1295,1320
10594,818,3252
10595,22,647
10596,537,5065
10597,648,192
10598,940,4193
10599,1234,3603
10600,1036,850
10601,270,4467
10602,530,894
10603,343,17
10604,426,1871
10605,312,4838
10606,1132,2335
10607,1107,2601
10608,511,2726
10609,1092,3603
10610,648,4573
10611,395,4900
10612,1371,1389
10613,1076,4015
10614,1373,2205
10615,599,73
10616,181,2070
10617,459,1000
10618,1351,1366
10619,822,843
10620,1173,2709
10621,1161,5148
10622,170,2129
10623,714,1075
10624,221,843
10625,435,192
10626,890,3655
10627,955,3075
10628,570,2287
10629,1237,1735
10630,587,3252
10631,797,891
10632,64,5000
10633,253,4815
10634,599,3171
10635,939,1812
10636,3,2607
10637,1175,2684
10638,1212,1688
10639,1161,409
10640,1031,2354
10641,1461,1457
10642,1102,3319
10643,731,722
10644,916,3985
10645,1068,3632
10646,954,1701
10647,626,3265
10648,367,3127
10649,1220,4752
10650,181,1474
10651,52,816
10652,626,1488
10653,1234,110
10654,181,655
10655,22,3839
10656,1338,1210
10657,978,1488
10658,1087,708
10659,479,1488
10660,1267,2844
10661,85,857
10662,1424,1783
10663,197,146
10664,184,4937
10665,1417,478
10666,513,4937
10667,312,1474
10668,1249,2170
10669,126,2157
10670,175,4736
10671,434,1508
10672,1129,4983
10673,470,3646
10674,1092,2748
10675,482,1734
10676,320,1508
10677,328,3021
10678,519,3075
10679,1301,4813
10680,891,602
10681,1161,871
10682,1109,1366
10683,428,3075
10684,502,3129
10685,569,2000
10686,376,634
10687,621,2441
10688,851,2828
10689,1421,1565
10690,1487,2813
10691,570,1000
10692,73,2287
10693,906,1911
10694,324,2175
10695,105,21
10696,64,3329
10697,1169,3689
10698,511,857
10699,64,678
10700,1011,5065
10701,458,2340
10702,1013,2506
10703,1013,965
10704,1137,3633
10705,278,4856
10706,1043,977
10707,1085,5181
10708,190,2337
10709,602,146
10710,1092,796
10711,242,3379
10712,1111,2195
10713,1421,2441
10714,150,4632
10715,963,559
10716,348,1595
10717,270,4936
10718,1214,3666
10719,977,2518
10720,1324,857
10721,1375,1911
10722,626,871
10723,1009,1221
10724,1390,4492
10725,602,4250
10726,1170,5000
10727,1464,2518
10728,1267,850
10729,170,4196
10730,699,971
10731,500,3252
10732,455,4608
10733,760,1508
10734,787,2630
10735,1450,5050
10736,472,3703
10737,978,4350
10738,720,2189
10739,1169,1179
10740,1390,3329
10741,884,3907
10742,1430,3603
10743,184,2702
10744,296,1707
10745,873,805
10746,942,1457
10747,310,110
10748,543,3177
10749,455,5121
10750,680,4167
10751,293,4250
10752,380,3703
10753,537,108
10754,87,4
10755,1430,526
10756,588,743
10757,760,1783
10758,939,132
10759,880,1018
10760,1466,1488
10761,245,903
10762,907,526
10763,188,1812
10764,1374,4250
10765,163,3171
10766,221,2518
10767,891,903
10768,1090,986
10769,25,3544
10770,851,4224
10771,1298,857
10772,437,1539
10773,890,5057
10774,715,857
10775,1073,1706
10776,1043,2346
10777,282,5106
10778,1380,4752
10779,1197,843
10780,890,3436
10781,969,1474
10782,1108,1488
10783,172,1442
10784,983,352
10785,617,5181
10786,690,750
10787,60,1212
10788,270,1474
10789,218,5181
10790,1293,3146
10791,780,774
10792,1043,647
10793,637,531
10794,1330,146
10795,1183,492
10796,510,4385
10797,182,564
10798,54,478
10799,1456,3699
10800,873,1457
10801,955,146
10802,993,4059
10803,760,4804
10804,1042,3171
10805,933,3757
10806,916,4736
10807,838,4224
10808,193,5183
10809,77,85
10810,848,3037
10811,1197,4807
10812,977,848
10813,1204,3171
10814,125,3252
10815,869,647
10816,992,5181
10817,884,2175
10818,1197,1212
10819,780,1488
10820,238,894
10821,1201,3273
10822,867,3104
10823,893,1743
10824,942,3127
10825,73,2335
10826,851,5203
10827,901,604
10828,639,3882
10829,568,3373
10830,711,3394
10831,1123,1362
10832,1276,5140
10833,755,5072
10834,940,843
10835,105,3122
10836,186,4159
10837,340,3912
10838,1246,2726
10839,1274,843
10840,21,1000
10841,1315,1338
10842,479,2437
10843,27,634
10844,181,352
10845,977,1940
10846,1077,3668
10847,711,526
10848,17,1474
10849,40,1940
10850,82,1098
10851,1313,3804
10852,1412,2810
10853,1458,816
10854,665,3240
10855,1458,1622
10856,1450,2320
10857,1422,3171
10858,1324,3317
10859,1081,5024
10860,761,3394
10861,968,4327
10862,360,2457
10863,1184,3075
10864,123,34
10865,210,4607
10866,893,1871
10867,1351,653
10868,1366,2709
10869,170,3171
10870,1267,1569
10871,469,1488
10872,1474,2340
10873,360,2810
10874,799,1354
10875,920,2766
10876,1105,4519
10877,663,2070
10878,988,2335
10879,1054,3394
10880,862,2070
10881,663,4573
10882,60,3665
10883,890,3517
10884,1168,468
10885,568,1362
10886,1380,1846
10887,1450,3668
10888,1173,662
10889,879,1930
10890,588,3182
10891,187,3938
10892,1032,1783
10893,278,1207
10894,644,5000
10895,1426,1362
10896,1270,553
10897,239,5148
10898,883,4435
10899,1058,2748
10900,189,192
10901,755,565
10902,1450,4015
10903,627,1488
10904,270,4606
10905,105,4911
10906,285,5111
10907,328,192
10908,630,444
10909,40,2630
10910,242,3699
10911,170,4777
10912,70,931
10913,353,2810
10914,1234,1488
10915,186,1488
10916,1458,2844
10917,1278,3075
10918,890,2112
10919,1457,1018
10920,1356,559
10921,1297,3250
10922,270,3547
10923,1322,4682
10924,1474,2844
10925,969,3436
10926,648,3394
10927,969,857
10928,754,1783
10929,1115,1804
10930,1173,1488
10931,1487,2702
10932,1371,4807
10933,182,1911
10934,1167,3665
10935,864,1366
10936,21,4305
10937,867,2112
10938,263,108
10939,848,2175
10940,1465,2702
10941,846,3319
10942,482,1320
10943,1043,1890
10944,207,120
10945,1314,3438
10946,934,843
10947,1458,1474
10948,1301,705
10949,1443,2335
10950,1487,1508
10951,1076,1812
10952,942,1320
10953,1358,1508
10954,617,1783
10955,1412,3171
10956,1367,3252
10957,690,2457
10958,916,3804
10959,610,4798
10960,1461,986
10961,100,3127
10962,978,3289
10963,1067,2684
10964,512,1488
10965,196,192
10966,644,1488
10967,942,4250
10968,22,4012
10969,178,382
10970,382,4804
10971,1236,5204
10972,190,4605
10973,690,2437
10974,82,929
10975,634,21
10976,890,3258
10977,1091,722
10978,942,2070
10979,272,4250
10980,376,1488
10981,70,506
10982,801,4976
10983,599,4273
10984,238,1816
10985,1361,4616
10986,879,1911
10987,644,647
10988,185,1812
10989,328,796
10990,126,602
10991,890,1800
10992,1036,816
10993,1076,3699
10994,1430,843
10995,1225,1812
10996,264,4273
10997,460,146
10998,711,3171
10999,1221,526
11000,282,1884
11001,170,2155
11002,1154,2112
11003,1105,1474
11004,644,26
11005,316,3703
11006,64,3182
11007,807,1812
11008,1200,2844
11009,437,4250
11010,795,1320
11011,817,3182
11012,1042,843
11013,164,3252
11014,644,4752
11015,799,2280
11016,11,850
11017,87,3985
11018,1443,5181
11019,40,3784
11020,1010,3134
11021,587,843
11022,648,3171
11023,1186,2195
11024,511,1041
11025,189,2518
11026,993,816
11027,1137,2175
11028,1421,631
11029,958,3171
11030,723,627
11031,312,5148
11032,1475,5171
11033,1010,3171
11034,203,3703
11035,1324,1474
11036,1449,4736
11037,304,538
11038,1458,1141
11039,1197,120
11040,73,469
11041,1065,835
11042,129,1734
11043,713,1018
11044,1373,1734
11045,1450,2175
11046,1086,2932
11047,1301,1316
11048,587,1210
11049,396,3265
11050,1356,1871
11051,886,2709
11052,963,526
11053,529,768
11054,123,341
11055,236,4912
11056,1256,604
11057,1182,4937
11058,235,2175
11059,1186,5148
11060,106,1645
11061,1102,5050
11062,128,4449
11063,315,1474
11064,1379,4783
11065,242,3252
11066,73,4736
11067,1322,627
11068,862,5050
11069,54,2335
11070,1090,3265
11071,1371,2112
11072,1011,1587
11073,220,492
11074,799,2335
11075,360,2540
11076,893,1587
11077,287,4736
11078,665,1488
11079,511,107
11080,178,4579
11081,557,850
11082,597,2335
11083,968,3864
11084,193,3252
11085,203,2410
11086,170,662
11087,690,1128
11088,1158,521
11089,993,2000
11090,210,4045
11091,1481,4250
11092,380,192
11093,1170,3703
11094,1401,3037
11095,253,2000
11096,699,2518
11097,396,4167
11098,1448,34
11099,34,2810
11100,961,3982
11101,390,314
11102,884,645
11103,60,492
11104,983,2070
11105,1086,162
11106,851,1795
11107,178,2726
11108,210,647
11109,920,4167
11110,1447,4777
11111,315,1141
11112,1412,1320
11113,851,938
11114,1205,2887
11115,110,850
11116,49,3668
11117,920,2518
11118,1466,3047
11119,920,4674
11120,218,526
11121,1408,4804
11122,492,843
11123,939,2844
11124,821,4777
11125,671,1474
11126,60,120
11127,447,3171
11128,348,3998
11129,73,3789
11130,799,21
11131,1475,192
11132,851,528
11133,782,1128
11134,1371,3156
11135,787,4856
11136,361,1899
11137,843,4250
11138,351,2458
11139,1037,1128
11140,320,2630
11141,1061,146
11142,713,2640
11143,353,3703
11144,1063,2070
11145,529,875
11146,529,146
11147,939,2335
11148,1268,1488
11149,1047,4867
11150,184,2540
11151,1234,1930
11152,1205,4779
11153,319,2607
11154,1212,3859
11155,1360,1977
11156,713,971
11157,64,4533
11158,380,3319
11159,1125,5131
11160,1448,1809
11161,319,3962
11162,1345,1320
11163,1140,4838
11164,688,3171
11165,207,1899
11166,1150,843
11167,968,3129
11168,529,1783
11169,135,2320
11170,382,3394
11171,374,3375
11172,293,120
11173,404,1827
11174,908,5181
11175,48,1538
11176,1180,1124
11177,904,4911
11178,293,3122
11179,1422,4973
11180,315,4674
11181,663,656
11182,851,3793
11183,963,965
11184,1313,856
11185,838,262
11186,917,1734
11187,955,4937
11188,123,2506
11189,257,1018
11190,884,647
11191,983,1686
11192,410,34
11193,353,2003
11194,102,553
11195,978,1212
11196,105,4044
11197,634,4736
11198,102,4273
11199,263,1940
11200,406,1783
11201,588,4835
11202,183,1266
11203,838,843
11204,731,4777
11205,644,5140
11206,1111,1871
11207,1456,5148
11208,178,3018
11209,1313,2000
11210,375,867
11211,278,2346
11212,799,2844
11213,1436,3134
11214,916,26
11215,1437,3122
11216,256,2810
11217,947,5050
11218,1313,3228
11219,707,5181
11220,1249,1141
11221,235,3075
11222,864,4674
11223,851,2112
11224,399,146
11225,1090,634
11226,1195,3289
11227,949,4637
11228,573,903
11229,626,843
11230,519,1366
11231,626,986
11232,64,857
11233,202,2175
11234,235,4273
11235,588,3804
11236,1011,3252
11237,186,541
11238,326,4337
11239,1424,1320
11240,940,3447
11241,547,3394
11242,1241,3394
11243,1077,1706
11244,920,1911
11245,838,750
11246,1325,830
11247,731,3768
11248,1019,146
11249,920,492
11250,963,495
11251,1115,857
11252,216,3008
11253,370,2709
11254,1249,830
11255,362,843
11256,482,805
11257,1200,3018
11258,851,4991
11259,1062,1488
11260,1421,2634
11261,65,4687
11262,235,526
11263,665,382
11264,878,1783
11265,1166,3171
11266,1430,132
11267,873,4632
11268,1375,1983
11269,1061,2335
11270,218,4250
11271,1299,3162
11272,876,192
11273,1184,2287
11274,947,553
11275,877,1735
11276,182,316
11277,150,1018
11278,10,1128
11279,1450,5114
11280,123,526
11281,573,521
11282,916,4015
11283,293,2070
11284,626,5072
11285,851,4936
11286,1092,492
11287,1068,2810
11288,502,1622
11289,1225,2157
11290,1436,2996
11291,731,1488
11292,1295,2346
11293,637,120
11294,22,1000
11295,1304,5111
11296,60,2540
11297,37,4471
11298,1039,1128
11299,283,1508
11300,587,708
11301,520,1812
11302,1025,553
11303,360,2518
11304,1452,192
11305,190,3394
11306,202,1789
11307,728,564
11308,760,750
11309,1039,2518
11310,152,843
11311,680,1330
11312,561,830
11313,64,2157
11314,1204,1783
11315,1077,3724
11316,1256,2726
11317,957,4573
