Index,herb,target
10339,1450,1780
10340,20,443
10341,1075,3334
10342,1397,1899
10343,941,3844
10344,764,933
10345,899,3123
10346,498,2472
10347,262,3092
10348,1408,3150
10349,584,3457
10350,312,1757
10351,214,2181
10352,574,923
10353,1119,3009
10354,767,4315
10355,45,1601
10356,470,2849
10357,819,128
10358,874,621
10359,1299,3679
10360,1270,430
10361,69,310
10362,1139,3112
10363,863,599
10364,460,1588
10365,801,4318
10366,360,3822
10367,875,1016
10368,1426,1641
10369,849,507
10370,1020,3233
10371,90,4607
10372,1044,3151
10373,665,572
10374,498,4361
10375,1431,2850
10376,18,4715
10377,964,1614
10378,1397,4196
10379,1282,4360
10380,42,3370
10381,475,2579
10382,886,570
10383,1367,1617
10384,61,3246
10385,1376,1143
10386,154,5083
10387,1039,3828
10388,809,1335
10389,1327,408
10390,850,4462
10391,209,1434
10392,1044,4959
10393,863,3541
10394,1226,3440
10395,1438,4417
10396,1339,4004
10397,873,4844
10398,702,3909
10399,140,2103
10400,1386,3456
10401,889,1838
10402,1025,1134
10403,1388,4054
10404,1363,808
10405,1368,2679
10406,1304,4544
10407,1267,59
10408,427,1004
10409,1211,4813
10410,278,4433
10411,49,1244
10412,832,4524
10413,401,1706
10414,363,3970
10415,1476,3006
10416,709,1488
10417,1127,2869
10418,44,1969
10419,794,3776
10420,1203,2673
10421,1359,3254
10422,141,2828
10423,1123,1397
10424,940,2772
10425,982,68
10426,1069,337
10427,917,751
10428,1450,5177
10429,995,3664
10430,587,1107
10431,1189,3095
10432,840,3837
10433,1109,2358
10434,413,1796
10435,663,291
10436,91,1196
10437,826,3508
10438,1390,421
10439,1311,1916
10440,1229,3221
10441,1396,2014
10442,969,2581
10443,20,2250
10444,8,499
10445,122,1733
10446,452,1515
10447,578,3115
10448,861,656
10449,659,2779
10450,662,3486
10451,1200,1439
10452,52,4195
10453,593,2950
10454,574,1835
10455,1067,4675
10456,1183,4540
10457,919,644
10458,98,4839
10459,898,414
10460,172,726
10461,1302,3823
10462,329,1015
10463,30,3636
10464,141,1950
10465,563,184
10466,1137,4462
10467,1115,2257
10468,493,3034
10469,463,3533
10470,1447,4691
10471,736,4255
10472,459,2680
10473,1468,2651
10474,1466,135
10475,954,1827
10476,952,4874
10477,379,2542
10478,1456,3988
10479,532,482
10480,1231,1955
10481,193,2804
10482,191,3341
10483,640,1230
10484,1213,1833
10485,1049,3569
10486,547,1666
10487,627,2992
10488,1445,3766
10489,705,1738
10490,392,4353
10491,1136,3977
10492,1347,437
10493,1332,1070
10494,704,2212
10495,1350,4517
10496,1487,5210
10497,1187,5030
10498,1357,4379
10499,260,3741
10500,354,5099
10501,989,4245
10502,495,4937
10503,71,4935
10504,85,1455
10505,4,3587
10506,458,777
10507,1162,3253
10508,1405,5211
10509,1062,1997
10510,1073,651
10511,1050,2515
10512,135,5102
10513,339,4013
10514,985,746
10515,1069,1505
10516,275,3254
10517,1319,2670
10518,1207,2399
10519,466,3508
10520,37,3796
10521,68,998
10522,313,407
10523,386,148
10524,559,1715
10525,755,1509
10526,167,2773
10527,1270,638
10528,339,3867
10529,134,399
10530,1325,4013
10531,31,1007
10532,246,5147
10533,1356,1300
10534,614,3513
10535,1309,4614
10536,840,635
10537,135,456
10538,1002,2501
10539,834,42
10540,1356,2537
10541,612,61
10542,691,4557
10543,1289,512
10544,506,4054
10545,1014,4456
10546,269,44
10547,211,3180
10548,735,1999
10549,933,1415
10550,776,1749
10551,1337,552
10552,686,4265
10553,1111,2092
10554,111,608
10555,1090,2812
10556,296,4309
10557,156,2011
10558,576,4104
10559,17,3992
10560,862,3344
10561,983,4618
10562,1088,2452
10563,49,4579
10564,665,4852
10565,602,4305
10566,1354,1796
10567,138,4036
10568,1179,757
10569,1213,822
10570,145,4320
10571,656,3609
10572,409,354
10573,1314,3981
10574,694,2082
10575,1355,1111
10576,816,1104
10577,400,2046
10578,829,231
10579,1283,2751
10580,63,394
10581,161,2682
10582,1457,2157
10583,1325,1254
10584,1187,911
10585,756,1021
10586,892,2643
10587,596,3412
10588,237,3296
10589,1005,4683
10590,586,1050
10591,934,782
10592,907,4846
10593,1466,363
10594,324,1365
10595,1375,5112
10596,739,3469
10597,1113,5061
10598,587,3257
10599,965,683
10600,192,4286
10601,221,2648
10602,1007,3101
10603,248,1031
10604,565,1378
10605,80,5042
10606,599,4861
10607,1178,3628
10608,873,4461
10609,42,1892
10610,559,4140
10611,1450,2715
10612,1100,2138
10613,124,1488
10614,1198,5112
10615,117,3688
10616,1395,2407
10617,605,1173
10618,796,4819
10619,1270,2838
10620,1273,3595
10621,1262,3784
10622,1139,3245
10623,687,81
10624,420,5044
10625,1331,451
10626,677,4029
10627,1398,4580
10628,372,5013
10629,833,689
10630,499,2017
10631,13,3949
10632,510,3487
10633,1412,4026
10634,486,2841
10635,1466,2357
10636,1228,3652
10637,219,2609
10638,624,2217
10639,709,2885
10640,1004,3715
10641,1150,4606
10642,1333,2984
10643,491,1687
10644,877,4077
10645,1365,2766
10646,1172,3058
10647,290,5167
10648,1488,646
10649,867,4252
10650,1366,3278
10651,1166,4757
10652,1222,4294
10653,10,1896
10654,909,2818
10655,472,1358
10656,630,3699
10657,183,3484
10658,697,412
10659,549,3110
10660,1320,3082
10661,60,2301
10662,524,2224
10663,1193,4526
10664,298,108
10665,864,996
10666,1072,4250
10667,979,2042
10668,1380,4204
10669,795,4864
10670,1137,3782
10671,265,2221
10672,1417,4106
10673,1066,4517
10674,1346,2625
10675,532,188
10676,367,4032
10677,889,220
10678,1335,5040
10679,1313,3544
10680,954,3489
10681,345,3207
10682,920,2740
10683,17,2496
10684,1399,3111
10685,191,3688
10686,324,283
10687,200,1513
10688,1166,1171
10689,990,1329
10690,949,2002
10691,321,19
10692,250,2114
10693,146,2469
10694,1218,1207
10695,928,2432
10696,13,1574
10697,728,1015
10698,1462,1206
10699,21,3856
10700,40,3389
10701,1331,1913
10702,1229,2931
10703,470,3286
10704,1367,3082
10705,1495,2265
10706,647,149
10707,211,3542
10708,866,4644
10709,825,3363
10710,38,2750
10711,1088,1150
10712,98,2300
10713,276,1223
10714,588,2806
10715,1266,4679
10716,942,2632
10717,438,3927
10718,359,2903
10719,16,383
10720,566,3015
10721,561,3225
10722,259,3389
10723,344,2204
10724,382,5022
10725,1409,706
10726,680,688
10727,1407,22
10728,1483,2924
10729,1242,815
10730,1422,2142
10731,338,3992
10732,203,1529
10733,552,5181
10734,446,1412
10735,1224,3345
10736,1023,1902
10737,149,4181
10738,767,4444
10739,803,3771
10740,376,3697
10741,1430,157
10742,721,159
10743,503,1339
10744,1148,3219
10745,748,4250
10746,1065,480
10747,770,1351
10748,571,592
10749,229,2279
10750,755,3245
10751,861,1498
10752,524,1278
10753,189,649
10754,896,2396
10755,364,2023
10756,798,451
10757,1347,3860
10758,234,3434
10759,100,1955
10760,126,559
10761,491,1148
10762,899,2198
10763,473,664
10764,195,724
10765,747,4867
10766,1247,2655
10767,1089,1052
10768,1228,1391
10769,1043,908
10770,600,3094
10771,850,911
10772,214,5218
10773,232,3342
10774,795,2822
10775,217,4362
10776,1304,3298
10777,301,4510
10778,217,3873
10779,960,2607
10780,1113,3389
10781,111,166
10782,845,3476
10783,287,2989
10784,1029,4523
10785,900,1407
10786,716,1647
10787,605,2798
10788,444,3799
10789,1400,4129
10790,277,959
10791,237,3418
10792,725,1833
10793,992,4682
10794,898,3830
10795,1395,23
10796,1474,2793
10797,921,2301
10798,1326,1695
10799,1304,4209
10800,428,5152
10801,550,1808
10802,1344,5159
10803,1229,3448
10804,1452,3622
10805,233,4116
10806,26,3774
10807,1229,826
10808,1449,1564
10809,673,2302
10810,399,2109
10811,836,3811
10812,264,263
10813,702,1843
10814,607,739
10815,378,1426
10816,1443,1854
10817,133,4292
10818,1003,4263
10819,874,2800
10820,323,85
10821,365,2298
10822,1225,1704
10823,46,1758
10824,1456,4163
10825,1091,5048
10826,1205,4288
10827,80,1384
10828,960,3165
10829,178,1958
10830,61,3600
10831,704,3910
10832,786,2773
10833,1330,4680
10834,55,1997
10835,30,3444
10836,216,592
10837,194,2927
10838,1,4897
10839,526,4102
10840,1337,4523
10841,1213,3747
10842,542,1901
10843,264,4035
10844,1263,2526
10845,715,5208
10846,1237,2847
10847,1130,3735
10848,333,5152
10849,1057,4084
10850,705,4341
10851,533,751
10852,602,907
10853,1280,1626
10854,173,3481
10855,360,2257
10856,70,1645
10857,1403,3490
10858,1283,2024
10859,644,659
10860,798,2645
10861,872,3696
10862,1402,824
10863,1021,4183
10864,1215,1252
10865,22,1049
10866,306,4163
10867,1008,981
10868,171,211
10869,274,1420
10870,249,973
10871,781,1293
10872,411,2275
10873,1059,90
10874,1349,5120
10875,1200,2852
10876,292,4434
10877,138,464
10878,681,5023
10879,1009,1469
10880,750,3303
10881,1399,4150
10882,949,2570
10883,230,1260
10884,492,371
10885,208,3071
10886,851,3052
10887,1247,915
10888,1075,3648
10889,767,48
10890,949,1086
10891,1125,5176
10892,1452,982
10893,726,4216
10894,428,3493
10895,1326,804
10896,364,4884
10897,573,856
10898,1246,220
10899,852,2081
10900,1438,377
10901,1146,3353
10902,336,253
10903,1198,527
10904,1096,2794
10905,121,3454
10906,1324,893
10907,1293,2612
10908,1007,2951
10909,75,3085
10910,1257,1686
10911,1255,82
10912,1095,1716
10913,1089,2456
10914,138,2653
10915,516,2050
10916,1126,2714
10917,1212,4564
10918,902,1793
10919,1375,17
10920,220,2708
10921,740,4793
10922,1145,3313
10923,1349,961
10924,322,2682
10925,1223,714
10926,163,17
10927,839,1217
10928,618,4084
10929,490,4702
10930,970,274
10931,562,3841
10932,115,682
10933,1387,4837
10934,1298,76
10935,966,1298
10936,888,530
10937,1299,5
10938,953,2519
10939,1078,438
10940,675,240
10941,387,1076
10942,1087,2493
10943,165,771
10944,30,3598
10945,91,3295
10946,1128,271
10947,793,32
10948,453,2641
10949,772,3982
10950,1056,1701
10951,465,355
10952,1243,99
10953,541,2886
10954,1471,1674
10955,464,2475
10956,600,727
10957,575,4248
10958,1370,727
10959,1311,1417
10960,227,4419
10961,1309,4331
10962,709,147
10963,1068,4003
10964,277,4237
10965,751,2922
10966,1193,4291
10967,691,2275
10968,1041,3081
10969,1324,4453
10970,128,463
10971,50,628
10972,1182,2380
10973,492,3717
10974,437,404
10975,881,3593
10976,686,3212
10977,940,28
10978,812,4622
10979,402,855
10980,1422,5097
10981,1476,3093
10982,74,2141
10983,79,3541
10984,151,4357
10985,90,1251
10986,682,4168
10987,841,5175
10988,942,3801
10989,767,4850
10990,1129,1432
10991,465,5044
10992,985,782
10993,272,2766
10994,462,1356
10995,669,816
10996,1254,4718
10997,359,963
10998,595,1787
10999,1061,3463
11000,910,4580
11001,477,1389
11002,414,2376
11003,1034,3287
11004,729,4601
11005,1223,4923
11006,1261,306
11007,962,4377
11008,95,2899
11009,523,3722
11010,1427,2258
11011,1107,4105
11012,398,1941
11013,1147,3032
11014,111,1086
11015,136,207
11016,799,3286
11017,1280,3779
11018,1331,2389
11019,291,1705
11020,367,3470
11021,587,1122
11022,1136,1864
11023,1103,1953
11024,1275,1035
11025,1108,794
11026,1434,1868
11027,933,5108
11028,789,440
11029,553,4233
11030,1383,2174
11031,28,2289
11032,665,4949
11033,1040,170
11034,883,279
11035,773,5170
11036,1273,2097
11037,432,656
11038,1407,3163
11039,149,3956
11040,17,1754
11041,716,1660
11042,1182,4114
11043,1344,2645
11044,1297,3749
11045,1455,3381
11046,232,362
11047,1167,2695
11048,1095,411
11049,602,2138
11050,618,4459
11051,1194,2458
11052,356,4886
11053,1375,1501
11054,1365,3923
11055,884,716
11056,134,676
11057,608,5086
11058,468,4162
11059,1165,2227
11060,209,3861
11061,720,2349
11062,595,4178
11063,1320,2037
11064,1129,1610
11065,540,1107
11066,1309,5006
11067,316,4754
11068,45,1843
11069,703,4770
11070,120,630
11071,1384,1380
11072,2,453
11073,631,168
11074,1300,4129
11075,666,4806
11076,169,1337
11077,1037,1189
11078,120,749
11079,672,1952
11080,1282,2705
11081,652,3791
11082,693,2356
11083,922,3971
11084,815,1547
11085,979,2236
11086,448,3968
11087,642,3884
11088,767,2385
11089,100,91
11090,1472,4168
11091,1493,941
11092,1107,334
11093,363,1818
11094,631,2329
11095,539,4490
11096,544,465
11097,929,3727
11098,366,495
11099,453,571
11100,178,3211
11101,968,1443
11102,1467,3282
11103,400,2600
11104,236,4467
11105,354,514
11106,1323,818
11107,83,4172
11108,1473,751
11109,383,4061
11110,68,1889
11111,1401,2052
11112,1062,5022
11113,683,4786
11114,329,2881
11115,1049,323
11116,1347,1742
11117,1007,841
11118,805,4045
11119,467,2495
11120,1139,1037
11121,1128,3473
11122,1099,2664
11123,373,3200
11124,1298,4331
11125,566,675
11126,653,4292
11127,131,603
11128,938,3083
11129,262,1889
11130,945,3564
11131,318,52
11132,138,4352
11133,1245,3183
11134,525,4168
11135,342,4925
11136,486,904
11137,908,4360
11138,91,974
11139,1427,2326
11140,1211,1818
11141,482,3330
11142,532,5090
11143,85,4104
11144,287,3868
11145,179,2550
11146,55,4696
11147,1441,1380
11148,69,4336
11149,389,901
11150,1274,2047
11151,1042,729
11152,1004,900
11153,176,4684
11154,43,4808
11155,1390,3637
11156,1385,1844
11157,888,3553
11158,590,5067
11159,394,629
11160,1318,307
11161,952,1962
11162,744,500
11163,21,4526
11164,592,1935
11165,1074,3141
11166,1243,2054
11167,918,4828
11168,544,1309
11169,483,1379
11170,201,4917
11171,519,1223
11172,1039,2074
11173,838,869
11174,954,3257
11175,1084,3498
11176,421,1298
11177,700,34
11178,331,3953
11179,619,3772
11180,1359,80
11181,1309,5108
11182,894,1618
11183,517,4076
11184,651,1242
11185,1041,1253
11186,999,37
11187,1327,4727
11188,469,4389
11189,111,772
11190,1493,3517
11191,1434,2448
11192,394,517
11193,278,3943
11194,678,3929
11195,301,3233
11196,1397,258
11197,150,2844
11198,1289,3103
11199,916,270
11200,530,265
11201,1061,419
11202,1200,1004
11203,1272,4217
11204,868,4176
11205,127,3929
11206,390,4264
11207,760,3567
11208,700,3410
11209,855,1406
11210,71,4324
11211,1426,1028
11212,977,3538
11213,685,936
11214,622,1789
11215,477,3742
11216,220,1662
11217,1478,2236
11218,257,4910
11219,195,3615
11220,817,2230
11221,1384,657
11222,1450,1348
11223,576,2845
11224,1445,749
11225,855,5008
11226,1061,2093
11227,2,204
11228,1222,2088
11229,1381,4141
11230,1122,2023
11231,108,2981
11232,1218,4566
11233,309,3614
11234,1456,2266
11235,1040,3115
11236,1366,1847
11237,1397,4145
11238,94,4041
11239,180,1958
11240,278,3414
11241,222,3440
11242,1422,2536
11243,292,1810
11244,280,1726
11245,51,2624
11246,266,185
11247,1315,2066
11248,1077,4858
11249,1030,4408
11250,339,2086
11251,1474,4198
11252,174,1499
11253,669,3957
11254,806,2973
11255,735,2888
11256,637,841
11257,1490,2923
11258,416,689
11259,606,1739
11260,672,4954
11261,277,1622
11262,1118,1322
11263,300,463
11264,965,3001
11265,137,58
11266,779,2527
11267,837,692
11268,401,2998
11269,2,2259
11270,875,4043
11271,1256,3504
11272,429,2470
11273,918,3176
11274,1012,3852
11275,837,5217
11276,446,2356
11277,1483,1392
11278,280,4845
11279,86,3768
11280,1369,701
11281,283,5050
11282,278,366
11283,586,257
11284,183,2533
11285,555,3454
11286,125,2672
11287,811,4030
11288,689,1530
11289,1309,3266
11290,381,4512
11291,349,1308
11292,69,3821
11293,2,3161
11294,949,1871
11295,994,2711
11296,515,4539
11297,772,3725
11298,1351,3828
11299,1294,1456
11300,388,2188
11301,1384,2599
11302,963,4418
11303,798,2267
11304,15,2935
11305,1198,456
11306,358,2092
11307,1034,2700
11308,7,3952
11309,521,1253
11310,701,1382
11311,166,850
11312,443,5077
11313,421,85
11314,1227,22
11315,45,4822
11316,1052,3426
11317,810,902
11318,1422,4315
11319,1041,735
11320,856,1618
11321,202,537
11322,1239,215
11323,1333,2021
11324,341,171
11325,1394,1750
11326,187,4312
11327,75,1719
11328,1285,1696
11329,549,3526
11330,29,4868
11331,732,393
11332,1490,767
11333,830,2938
11334,648,1155
11335,272,3837
11336,236,2775
11337,1341,1263
11338,574,3577
11339,410,4919
11340,1037,1329
11341,571,4770
11342,294,2036
11343,969,3769
11344,722,3690
11345,174,2454
11346,1154,659
11347,1430,4695
11348,508,4063
11349,1083,5155
11350,59,573
11351,1036,2919
11352,1471,1968
11353,958,1582
11354,1286,1827
11355,30,1825
11356,400,3240
11357,1007,4244
11358,83,920
11359,1395,4718
11360,23,5101
11361,413,755
11362,788,1469
11363,39,2394
11364,1271,2355
11365,921,3048
11366,936,2152
11367,680,2843
11368,1382,3318
11369,214,3208
11370,221,1661
11371,6,71
11372,1101,1855
11373,946,5002
11374,24,5051
11375,943,271
11376,83,1675
11377,554,1960
11378,1077,2179
11379,394,4601
11380,1105,454
11381,1204,1462
11382,1204,2479
11383,1481,4237
11384,79,2890
11385,1492,3938
11386,1410,1817
11387,1402,895
11388,198,978
11389,517,527
11390,942,2134
11391,807,1819
11392,1186,1762
11393,1186,2151
11394,1149,1566
11395,202,4287
11396,824,4185
11397,995,1654
11398,982,1192
11399,365,4254
11400,974,417
11401,1069,2921
11402,1015,917
11403,490,5113
11404,1492,1975
11405,1319,4721
11406,1287,24
11407,1134,3246
11408,637,3858
11409,354,1828
11410,1145,749
11411,864,651
11412,354,186
11413,923,896
11414,453,2633
11415,813,2112
11416,157,403
11417,205,3450
11418,428,441
11419,1394,2545
11420,881,1887
11421,1027,39
11422,1394,2487
11423,128,3456
11424,949,4499
11425,979,2631
11426,542,1185
11427,794,5102
11428,1339,489
11429,1312,3874
11430,498,4529
11431,1129,5040
11432,533,2542
11433,147,4683
11434,477,1872
11435,754,170
11436,376,2992
11437,76,4763
11438,613,482
11439,1482,3294
11440,638,1463
11441,1394,1795
11442,989,2247
11443,1333,3550
11444,877,4685
11445,507,3833
11446,1177,3030
11447,439,4701
11448,291,4943
11449,1196,2050
11450,641,125
11451,54,3044
11452,612,3491
11453,311,4317
11454,1476,3038
11455,1355,3284
11456,1356,2195
11457,544,4139
11458,1220,54
11459,1206,2499
11460,1143,5062
11461,1022,3845
11462,1388,4244
11463,50,1027
11464,98,1164
11465,313,1796
11466,109,5111
11467,18,3485
11468,807,931
11469,1438,2522
11470,523,2881
11471,440,3891
11472,1325,126
11473,760,206
11474,841,2472
11475,948,3885
11476,435,2297
11477,968,3715
11478,861,3191
11479,490,2633
11480,793,901
11481,1167,1135
11482,1252,1793
11483,1179,974
11484,112,1480
11485,1328,4060
11486,363,2510
11487,1391,719
11488,730,1446
11489,1299,2061
11490,979,1430
11491,1325,1119
11492,545,17
11493,686,1861
11494,1162,374
11495,19,484
11496,1173,1237
11497,184,5037
11498,880,4625
11499,237,2092
11500,52,4885
11501,1003,2393
11502,526,3880
11503,1496,3525
11504,850,2734
11505,871,3477
11506,536,4097
11507,591,2756
11508,1009,3527
11509,484,2470
11510,604,2065
11511,535,4360
11512,895,5121
11513,1330,4657
11514,670,4340
11515,1148,4671
11516,184,2321
11517,694,1141
11518,375,1282
11519,999,2569
11520,404,4530
11521,687,4479
11522,389,4923
11523,209,708
11524,1297,3856
11525,324,872
11526,1119,3116
11527,51,1786
11528,1248,4377
11529,14,4296
11530,1220,699
11531,157,1197
11532,137,4072
11533,207,1261
11534,107,2226
11535,991,199
11536,1105,3637
11537,895,3140
11538,1145,139
11539,1136,2684
11540,575,4525
11541,793,3271
11542,938,4014
11543,243,691
11544,994,2809
11545,743,788
11546,968,4203
11547,20,591
11548,325,4137
11549,660,2569
11550,218,2496
11551,1373,4147
11552,768,984
11553,677,632
11554,28,2389
11555,1168,2797
11556,1076,3555
11557,1346,1937
11558,438,185
11559,873,3860
11560,500,3734
11561,321,559
11562,388,3050
11563,313,3197
11564,446,939
11565,1431,2796
11566,1117,2917
11567,339,1022
11568,1173,4894
11569,1357,1486
11570,1381,5004
11571,1445,2471
11572,983,15
11573,1120,3251
11574,693,1933
11575,1496,2459
11576,1359,1654
11577,826,838
11578,1134,54
11579,956,2573
11580,867,1942
11581,1409,4029
11582,796,4523
11583,564,1927
11584,691,3536
11585,623,1187
11586,1493,3227
11587,233,709
11588,1022,1538
11589,629,2033
11590,284,1658
11591,810,4227
11592,498,1600
11593,1115,2619
11594,1082,1956
11595,1197,2371
11596,611,3357
11597,1371,4387
11598,337,1196
11599,842,3836
11600,484,4694
11601,1262,445
11602,124,2938
11603,1227,3354
11604,860,1492
11605,837,328
11606,886,4558
11607,319,1114
11608,1322,4395
11609,621,1443
11610,1419,4893
11611,514,1227
11612,1195,2368
11613,952,2091
11614,13,2202
11615,1384,4498
11616,293,1479
11617,832,3794
11618,1306,2944
11619,390,3751
11620,111,0
11621,639,2436
11622,1148,3597
11623,960,802
11624,325,1637
11625,816,1916
11626,1355,4705
11627,591,569
11628,130,1720
11629,1061,3692
11630,1459,1285
11631,825,1564
11632,589,1911
11633,771,4908
11634,187,590
11635,794,4731
11636,260,2609
11637,1029,1009
11638,800,5033
11639,1208,3199
11640,1005,2209
11641,252,3557
11642,936,2682
11643,802,368
11644,1483,3574
11645,823,3068
11646,1316,1926
11647,189,2545
11648,1370,2063
11649,1356,378
11650,1359,4249
11651,1433,2954
11652,1429,4585
11653,1055,4459
11654,97,1881
11655,490,578
11656,8,39
11657,1148,349
11658,1053,1034
11659,848,525
11660,870,794
11661,496,3710
11662,122,3511
11663,1300,2027
11664,96,1009
11665,391,3793
11666,91,309
11667,1314,2777
11668,988,3492
11669,755,3236
11670,156,3307
11671,1039,4104
11672,843,875
11673,326,2689
11674,384,3485
11675,422,1175
11676,579,4348
11677,1085,3775
11678,1321,3435
11679,65,3560
11680,230,2169
11681,63,2614
11682,988,4542
11683,1293,556
11684,965,3955
11685,858,4478
11686,439,4728
11687,761,841
11688,585,2254
11689,838,821
11690,939,1065
11691,252,736
11692,470,3171
11693,367,628
11694,553,4555
11695,260,2524
11696,350,3602
11697,1117,1561
11698,754,3423
11699,314,283
11700,720,188
11701,898,3735
11702,634,2677
11703,1479,4724
11704,996,731
11705,1125,3753
11706,603,350
11707,442,1233
11708,795,1257
11709,788,453
11710,1212,4992
11711,984,3959
11712,1033,3875
11713,491,2742
11714,1140,975
11715,617,5201
11716,680,3916
11717,920,2459
11718,51,4924
11719,668,33
11720,1241,3645
11721,1470,2437
11722,442,3692
11723,1168,1876
11724,89,1049
11725,155,4235
11726,333,4821
11727,1483,1215
11728,322,2928
11729,663,803
11730,222,1213
11731,1342,1126
11732,122,5213
11733,520,2347
11734,352,4602
11735,703,3832
11736,932,1981
11737,1070,2836
11738,362,14
11739,490,2234
11740,1068,131
11741,352,394
11742,1174,1057
11743,164,3186
11744,771,0
11745,1393,5063
11746,160,1692
11747,148,4747
11748,1297,4537
11749,1013,4436
11750,344,1191
11751,359,2478
11752,159,4620
11753,605,1231
11754,312,3908
11755,1279,587
11756,584,1068
11757,756,5025
11758,574,266
11759,1014,4199
11760,726,1474
11761,397,1352
11762,502,3921
11763,1213,702
11764,872,1786
11765,901,536
11766,1134,494
11767,352,3687
11768,1492,140
11769,549,3679
11770,1049,384
11771,417,2630
11772,1209,1250
11773,634,4785
11774,445,2991
11775,225,4994
11776,960,4946
11777,295,10
11778,1114,3920
11779,614,1702
11780,450,1722
11781,315,5127
11782,1147,3227
11783,47,1063
11784,945,1975
11785,1086,4067
11786,1446,3113
11787,758,3601
11788,1479,1504
11789,208,1128
11790,870,869
11791,298,4747
11792,174,2643
11793,1407,1466
11794,932,4098
11795,105,939
11796,496,1745
11797,100,3144
11798,987,4671
11799,1301,3750
11800,1107,3365
11801,423,1978
11802,834,1688
11803,683,4003
11804,746,3167
11805,61,3639
11806,142,5085
11807,1040,1692
11808,703,624
11809,672,4595
11810,386,1434
11811,824,5121
11812,1131,1017
11813,402,1380
11814,297,4916
11815,1143,3980
11816,622,4029
11817,850,4160
11818,595,3357
11819,852,1761
11820,1278,1478
11821,1451,3628
11822,386,1684
11823,464,2388
11824,622,2510
11825,853,1606
11826,204,1871
11827,247,1340
11828,207,320
11829,443,596
11830,1072,3291
11831,989,1802
11832,1368,7
11833,978,4409
11834,36,3275
11835,1465,682
11836,730,3549
11837,1481,1021
11838,611,3954
11839,1316,1187
11840,1053,1178
11841,240,3213
11842,1021,777
11843,380,1643
11844,1246,3136
11845,167,1796
11846,1301,4745
11847,640,18
11848,1447,1637
11849,1320,2535
11850,755,3462
11851,234,4316
11852,951,2327
11853,893,4420
11854,430,892
11855,1252,4907
11856,413,693
11857,437,3731
11858,225,4122
11859,1398,1632
11860,352,4931
11861,533,3844
11862,1366,28
11863,157,2531
11864,1450,786
11865,1429,743
11866,391,3414
11867,502,3188
11868,1398,512
11869,625,3884
11870,35,946
11871,227,3731
11872,672,4381
11873,186,2673
11874,118,2313
11875,843,618
11876,645,3673
11877,1230,2143
11878,818,749
11879,1146,1457
11880,6,1679
11881,521,1917
11882,153,2402
11883,258,4256
11884,269,62
11885,98,2628
11886,462,161
11887,513,1509
11888,659,2007
11889,1046,3210
11890,797,4523
11891,604,4876
11892,1192,3056
11893,994,4466
11894,968,683
11895,568,3320
11896,539,633
11897,339,4058
11898,819,4104
11899,1418,4734
11900,1481,5193
11901,609,3839
11902,1123,640
11903,77,1938
11904,146,1675
11905,710,481
11906,1058,4286
11907,1283,3208
11908,191,723
11909,323,4832
11910,1018,2518
11911,830,5107
11912,204,3664
11913,684,2865
11914,158,2142
11915,739,5080
11916,345,1855
11917,1270,3446
11918,1454,1535
11919,1263,818
11920,1026,3965
11921,573,3992
11922,793,3288
11923,304,2098
11924,208,2687
11925,126,445
11926,1069,3393
11927,1153,859
11928,465,4287
11929,342,106
11930,1390,3509
11931,339,1928
11932,492,3648
11933,1248,3732
11934,1101,3442
11935,522,5118
11936,960,1214
11937,193,6
11938,1081,2735
11939,450,2441
11940,85,1073
11941,844,5014
11942,1016,3233
11943,1330,5133
11944,363,4892
11945,673,4156
11946,340,2815
11947,1228,3987
11948,448,2445
11949,768,3774
11950,703,4188
11951,1389,4185
11952,321,2658
11953,39,3258
11954,674,4574
11955,812,2285
11956,1358,1955
11957,1236,4365
11958,1282,4785
11959,589,4521
11960,321,503
11961,213,2394
11962,992,2519
11963,1073,3209
11964,925,88
11965,674,1248
11966,1426,4921
11967,780,225
11968,986,2983
11969,821,1848
11970,714,3228
11971,168,4756
11972,1412,1517
11973,1351,4439
11974,974,3487
11975,614,284
11976,18,1136
11977,875,1426
11978,266,4000
11979,920,2453
11980,395,1436
11981,438,4030
11982,918,189
11983,1369,1317
11984,326,2465
11985,120,2050
11986,20,5187
11987,590,2900
11988,449,1657
11989,1383,3679
11990,469,1822
11991,378,3124
11992,965,648
11993,696,5080
11994,883,3756
11995,1310,1324
11996,565,1185
11997,819,3218
11998,1125,3189
11999,675,4199
12000,884,2393
12001,761,631
12002,1493,4482
12003,551,3837
12004,676,964
12005,1329,4672
12006,754,2091
12007,63,4757
12008,1426,4382
12009,144,50
12010,909,2658
12011,982,3243
12012,1125,4494
12013,609,1883
12014,192,4628
12015,99,295
12016,1358,5158
12017,752,763
12018,485,3395
12019,313,3519
12020,723,1281
12021,937,2510
12022,1446,3009
12023,897,4343
12024,37,2360
12025,325,4601
12026,1166,275
12027,149,4393
12028,796,41
12029,475,4725
12030,149,2498
12031,1246,1329
12032,133,5194
12033,1341,4816
12034,1346,2360
12035,35,2300
12036,1328,1550
12037,569,4433
12038,1486,2424
12039,158,2075
12040,1318,4924
12041,1237,1367
12042,499,3252
12043,1210,4680
12044,1043,3458
12045,68,1466
12046,72,4753
12047,239,1180
12048,1291,328
12049,765,4644
12050,1046,5058
12051,308,4444
12052,929,987
12053,718,881
12054,207,3525
12055,1462,474
12056,845,4982
12057,290,1829
